Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
237074,OIE,23.677665,120.265872,Asia,Taiwan (Province of China),Taiwan Sheng,DongshiTownship,Exact,15/05/2018,28/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",17727,1348,1348,16379,,,0,,
237073,OIE,25.03067,121.48937,Asia,Taiwan (Province of China),Taiwan Sheng,Wanhua District,Exact,14/05/2018,28/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",90,,,90,,,,,
237072,National authorities,56.36,8.6,Europe,Denmark,Ringkoebing,Holstebro,Unknown,07/05/2018,01/06/2018,Confirmed,Influenza - Avian,H5 LPAI,"domestic, duck",20900,,,20900,,,0,0,0
237051,OIE,41.286,122.684,Asia,China,Liaoning Sheng," Liaozhong District, Shenyang ",Exact,22/05/2018,06/06/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",17000,11000,9000,8000,,,0,,
237040,OIE,23.68873,120.26785,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi District,Exact,31/05/2018,04/06/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",13416,321,321,13095,,,0,,
237039,OIE,23.99186,120.36518,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township,Exact,29/05/2018,04/06/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",2505,,0,2505,,,,,
237038,OIE,58.82476,16.887975,Europe,Sweden,Soedermanlands Laen,Tista slott,Exact,06/04/2018,05/06/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,,,
237037,OIE,24.196053,47.529111,Asia,Saudi Arabia,Riyad,ALkharj,Exact,14/04/2018,05/06/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",300000,700,700,299300,,,0,,
237036,OIE,23.804123,47.193726,Asia,Saudi Arabia,Riyad,Aldalem,Exact,11/04/2018,05/06/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",182390,90000,1200,181190,,,0,,
237035,OIE,24.083256,47.339437,Asia,Saudi Arabia,Riyad,AlKharj ,Exact,09/04/2018,05/06/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",99850,200,200,99650,,,,,
237012,OIE,-34.0,24.9,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_189,Exact,03/05/2018,31/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,cape cormorant (phalacrocorax capensis), wild, swift tern (thalasseus bergii), wild, african black oystercatcher (haematopus moquini))",,3,3,,,,0,,
237002,OIE,56.66942,16.321785,Europe,Sweden,Kalmar Laen,Björnö,Centroid Locality,06/05/2018,25/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,,,
236989,OIE,19.32326,-70.54877,Americas,Dominican Republic,La Vega,La Vega,Exact,02/05/2018,28/05/2018,Confirmed,Influenza - Avian,H5N2 LPAI,"domestic, chicken",22965,46,46,22919,0,,0,,
236976,EC,43.494444,27.856944,Europe,Bulgaria,Dobrich,Stefanovo Village,Exact,23/05/2018,25/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",21071,,5365,21071,,,,,
236962,OIE,27.75128,85.30257,Asia,Nepal,Central,Tarkeshwor municipality-6,Exact,20/05/2018,27/05/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",5633,270,240,5393,,,0,,
236961,OIE,55.635903,13.109859,Europe,Sweden,Skaane Laen,Arlöv,Exact,23/05/2018,24/05/2018,Confirmed,Influenza - Avian,H5 LPAI,"domestic, unspecified bird",8600,0,0,0,0,,,,
236942,OIE,23.177,120.241,Asia,Taiwan (Province of China),Taiwan Sheng,Madou District,Unknown,16/05/2018,19/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",,,,,,,0,,
236941,OIE,23.77,120.23,Asia,Taiwan (Province of China),Taiwan Sheng,Mailiao Townships,Unknown,07/05/2018,19/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",,,,,,,0,,
236940,OIE,24.26,120.82,Asia,Taiwan (Province of China),Taiwan Sheng,"Yunlin Country, Dongshi",Unknown,15/05/2018,19/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",,,,,,,0,,
236793,OIE,27.60725,84.58228,Asia,Nepal,Central,Khairehani-9,Exact,03/05/2018,18/05/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1500,1500,1500,,,,,,
236778,OIE,23.59375,120.20606,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Exact,03/05/2018,15/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",2369,90,90,2279,,,,,
236703,OIE,-34.0,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_185,Centroid Locality,12/04/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,hartlaub's gull (chroicocephalus hartlaubii))",,1,1,,,,,,
236702,OIE,-25.4,30.8,Africa,South Africa,Mpumalanga,HPAI_H5N8_2017_176,Exact,09/04/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, swan",40,1,1,,,,,,
236701,OIE,-34.0,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_186,Centroid Locality,08/04/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,hartlaub's gull (chroicocephalus hartlaubii))",,2,,2,,,,,
236700,OIE,-32.99,17.94,Africa,South Africa,Western Cape,HPAI_H5N8_2017_178,Centroid Locality,05/04/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
236699,OIE,-33.9,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_187,Exact,28/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,hartlaub's gull (chroicocephalus hartlaubii))",,1,,1,,,,,
236698,OIE,-33.0,19.0,Africa,South Africa,Western Cape,HPAI_H5N8_2017_183,Exact,25/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
236697,OIE,-34.0,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_180,Centroid Locality,20/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1778,1728,50,,,,,
236696,OIE,-34.0,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_181,Exact,18/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,cape cormorant (phalacrocorax capensis))",,2,2,,,,,,
236695,OIE,-34.2,24.8,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_179,Exact,12/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,,1,,,,,
236694,OIE,-34.0,18.8,Africa,South Africa,Western Cape,HPAI_H5N8_2017_182,Exact,12/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,common tern (sterna hirundo))",,1,,1,,,,,
236693,OIE,-33.0,18.0,Africa,South Africa,Western Cape,HPAI_H5N8_2017_184,Exact,07/03/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,4177,4177,,,,,,
236692,OIE,56.1813,10.1717,Europe,Denmark,Aarhus,Aarhus ,Exact,15/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236691,OIE,55.0411,9.8429,Europe,Denmark,Soenderjylland,Svenstrup ,Exact,15/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236690,OIE,55.0959,10.2596,Europe,Denmark,Fyn,Faaborg,Exact,11/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,0,,
236689,OIE,55.3285,12.0114,Europe,Denmark,Vestsjaelland,Freerslev ,Exact,11/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236688,OIE,56.3587,10.0414,Europe,Denmark,Aarhus,Hadsten ,Exact,09/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236687,OIE,57.215,9.8385,Europe,Denmark,Nordjylland,Tylstrup,Exact,08/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236686,OIE,55.2077,11.3848,Europe,Denmark,Vestsjaelland,Basnæs Skov,Exact,03/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236685,OIE,55.5687,11.194,Europe,Denmark,Vestsjaelland,Ågerup  ,Exact,02/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,2,2,,,,0,,
236684,OIE,55.2015,11.4438,Europe,Denmark,Vestsjaelland,Glænø ,Exact,02/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236683,OIE,55.5995,12.5247,Europe,Denmark,Koebenhavn,Kalvebod Fælled,Exact,01/04/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236682,OIE,56.9992,9.6639,Europe,Denmark,Nordjylland,Binderup Mølle,Exact,28/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,hooded crow (corvus cornix))",,1,1,,,,0,,
236681,OIE,55.692,11.9,Europe,Denmark,Roskilde,Veterskov ,Exact,27/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236680,OIE,55.2122,11.4735,Europe,Denmark,Vestsjaelland,Rude Skov ,Exact,27/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236679,OIE,54.7606,11.5628,Europe,Denmark,Storstroem,Maribo,Exact,27/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,mute swan (cygnus olor))",,1,1,,,,0,,
236678,OIE,55.2594,11.3006,Europe,Denmark,Vestsjaelland,Skælskør ,Exact,26/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,herring gull,wild,black headed gull (chroicocephalus ridibundus), wild, great cormorant (phalacrocorax carbo))",,3,3,,,,0,,
236677,OIE,54.6369,11.9475,Europe,Denmark,Storstroem,Bøtø Plantage ,Centroid Locality,13/02/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236676,OIE,56.9976,9.6614,Europe,Denmark,Nordjylland,Nibe,Exact,25/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo), wild, hooded crow (corvus cornix))",,2,2,,,,0,,
236675,OIE,57.0587,10.0764,Europe,Denmark,Nordjylland,Vester Hassing ,Exact,24/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236674,OIE,55.1034,14.7286,Europe,Denmark,Bornholm,Rønne ,Centroid Locality,24/03/2018,15/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236670,OIE,-33.5,21.9,Africa,South Africa,Western Cape,HPAI_H5N8_2017_188,Exact,05/04/2018,14/05/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, ostrich",3700,29,0,0,,,0,,
236512,OIE,56.412536,16.009968,Europe,Sweden,Kalmar Laen,Torsås ,Exact,26/04/2018,09/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236511,OIE,56.116064,14.339238,Europe,Sweden,Skaane Laen,Bjärnön ,Exact,19/04/2018,09/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,4,4,,,,0,,
236509,OIE,60.431227655,22.126117818,Europe,Finland,Western Finland,Turku,Exact,27/04/2018,09/05/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236441,National authorities,36.15,106.138,Asia,China,Ningxia Huizu Zizhiqu,Guyuan City,Unknown,25/04/2018,07/05/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",86000,3000,2210,83790,,,0,,
236313,OIE,52.18,8.86,Europe,Germany,Nordrhein-Westfalen,Vlotho ,Exact,28/04/2018,30/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,common buzzard (buteo buteo))",,1,1,,,,0,,
236312,National authorities,56.4656,8.7109,Europe,Denmark,Ringkoebing,Handbjerg,Unknown,,06/05/2018,Confirmed,Influenza - Avian,H5 LPAI,"domestic, duck",20900,,,20900,,,0,,
236271,National authorities,42.28,24.733,Europe,Bulgaria,Plovdiv,Graf Ignatievo,Unknown,,02/05/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, duck",,2100,,2100,,,0,,
236270,National authorities,42.384672,25.025119,Europe,Bulgaria,Plovdiv,Brezovo,Centroid Admin2,,02/05/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, duck",,2200,,2200,,,0,,
236269,National authorities,42.31,24.89,Europe,Bulgaria,Plovdiv,Momino selo,Unknown,,02/05/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, duck",,350,,350,,,0,,
236268,National authorities,42.224827,25.041204,Europe,Bulgaria,Plovdiv,Rakovski,Centroid Admin2,,02/05/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, duck",,4800,,4800,,,0,,
236267,OIE,-33.8,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_141,Exact,01/02/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,0,1,,,0,,
236266,OIE,-34.3,18.85,Africa,South Africa,Western Cape,"HPAI_H5N8_2017_143, Overstrand",Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,1,,,,0,,
236265,OIE,-32.0,18.3,Africa,South Africa,Western Cape,"HPAI_H5N8_2017_142, Cederberg",Exact,31/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,1,1,,,,0,,
236264,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_147,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,swift tern (thalasseus bergii))",,3,3,,,,0,,
236263,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_148,Exact,29/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,grey headed gull (chroicocephalus cirrocephalus))",,2,1,0,0,,0,,
236262,OIE,-34.1,18.82,Africa,South Africa,Western Cape,HPAI_H5N8_2017_145,Exact,24/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, jackass penguin spheniscus demersus",,1,0,1,,,0,,
236261,OIE,-34.1,18.4,Africa,South Africa,Western Cape,HPAI_H5N8_2017_144,Exact,22/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,swift tern (thalasseus bergii))",,3,3,,,,0,,
236260,OIE,-34.0,18.7,Africa,South Africa,Western Cape,HPAI_H5N8_2017_146,Exact,13/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,sandwich tern,wild,swift tern (thalasseus bergii))",,3,3,,,,0,,
236259,OIE,-33.7,25.8,Africa,South Africa,Eastern Cape,HPAI_H5N8_2017_140,Exact,08/01/2018,21/02/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,jackass penguin spheniscus demersus,wild,swift tern (thalasseus bergii))",,2,2,,,,0,,
236249,National authorities,24.1,47.31,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,,10/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
236232,OIE,25.378835,46.178477,Asia,Saudi Arabia,Riyad,Thadiq,Unknown,21/02/2018,29/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",135000,5000,750,134250,,,0,,
236220,OIE,23.71524,120.28428,Asia,Taiwan (Province of China),Taiwan Sheng,BaozhongTownship,Exact,20/04/2018,01/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",2390,545,545,1845,,,0,,
236219,OIE,22.569,120.49558333,Asia,Taiwan (Province of China),Taiwan Sheng,Zhutian Township,Exact,17/04/2018,01/05/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",3814,,,3814,,,0,,
236210,OIE,52.49,8.25,Europe,Germany,Niedersachsen,Damme,Exact,28/04/2018,30/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, stork",,1,1,,,,,,
236203,OIE,23.722773,120.240025,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Exact,10/04/2018,27/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",4984,,4984,,,,,,
236137,OIE,56.201169,14.772661,Europe,Sweden,Blekinge Laen,Mörrum,Exact,09/04/2018,26/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, goshawk",,1,1,,,,0,,
236136,OIE,56.067342,14.479502,Europe,Sweden,Skaane Laen,Bromölla,Exact,09/04/2018,26/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,0,,
236135,OIE,56.092999,14.494206,Europe,Sweden,Skaane Laen,Nogesundsvägen,Exact,29/03/2018,26/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, buzzard",,1,1,,,,,,
236134,OIE,34.784302,134.400923,Asia,Japan,Hyoogo,Itami city ,Exact,25/03/2018,27/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,large-billed crow (corvus macrorhynchos))",,1,1,,,,0,,
236133,OIE,34.784302,135.400923,Asia,Japan,Hyoogo,Itami city ,Exact,18/03/2018,27/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,large-billed crow (corvus macrorhynchos))",,1,1,,,,0,,
236061,OIE,44.537872,0.485283,Europe,France,Aquitaine,MONBAHUS,Exact,17/04/2018,23/04/2018,Confirmed,Influenza - Avian,H5N3 LPAI,"domestic, unspecified bird",12240,,,12240,,,,,
236060,OIE,60.294658242,22.65633008,Europe,Finland,Western Finland,Sauvo,Exact,18/04/2018,25/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,,,,,,
236059,OIE,20.664661,-101.309721,Americas,Mexico,Guanajuato,Irapuato,Exact,12/04/2018,20/04/2018,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, chicken",60,35,35,25,,,0,,
236058,OIE,20.499372,-100.148795,Americas,Mexico,Queretaro,Pedro Escobedo,Exact,12/04/2018,20/04/2018,Confirmed,Influenza - Avian,H7N3 HPAI,"domestic, chicken",2604,1563,1563,1041,,,,,
236046,OIE,24.277308,120.655196,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township ,Exact,10/04/2018,16/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",2267,1117,1117,1150,,,0,,
236045,OIE,23.99632,120.36292,Asia,Taiwan (Province of China),Taiwan Sheng,Fangyuan Township ,Exact,09/04/2018,16/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",17601,2959,2959,14642,,,0,,
236044,OIE,23.76612222,120.63851667,Asia,Taiwan (Province of China),Taiwan Sheng,Linnei Township,Exact,08/04/2018,16/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",31567,2486,2486,29081,,,0,,
236043,OIE,22.94309,120.2926,Asia,Taiwan (Province of China),Taiwan Sheng," Guiren District ",Exact,02/04/2018,16/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",11500,680,680,10820,,,0,,
236042,National authorities,36.988,105.88,Asia,China,Ningxia Huizu Zizhiqu,Tongxin County,Unknown,03/04/2018,17/04/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",13578,1200,585,12993,,,0,,
236041,National authorities,34.093185,108.813367,Asia,China,Shaanxi Sheng,Xi'an City,Unknown,,01/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",,1,,,,,0,,
236040,National authorities,34.344942,107.288217,Asia,China,Shaanxi Sheng,Baoji City ,Unknown,,01/05/2017,Confirmed,Influenza - Avian,H7N9 LPAI,"domestic, unspecified bird",,1,,,,,0,,
235994,National authorities,41.86,25.72,Europe,Bulgaria,Haskovo,Malevo village,Unknown,19/04/2018,23/04/2018,Confirmed,Influenza - Avian,H5 HPAI,"domestic, duck",2000,,39,,,,0,,
235849,OIE,6.3776,1.3913,Africa,Togo,Maritime,"Kpessi (Agbedrafo), Lacs ",Exact,27/03/2018,18/04/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",5001,3629,3629,1372,0,,0,,
235848,OIE,-31.665,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_173,Exact,22/03/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,common tern,wild,swift tern (thalasseus bergii))",,2,2,,,,0,,
235847,OIE,-24.7,28.4,Africa,South Africa,Limpopo,HPAI_H5N8_2017_175,Exact,12/03/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"captive, anatidae",85,11,11,,,,,,
235846,OIE,-34.1,22.1,Africa,South Africa,Western Cape,HPAI_H5N8_2017_174,Exact,10/03/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,swift tern (thalasseus bergii))",,4,4,,,,,,
235845,OIE,-34.4,19.2,Africa,South Africa,Western Cape,HPAI_H5N8_2017_172,Exact,09/03/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,1,1,,,,,,
235844,OIE,-33.9,18.5,Africa,South Africa,Western Cape,HPAI_H5N8_2017_176,Exact,23/01/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, rock dove",50,7,7,,,,,,
235837,OIE,-25.6,27.8,Africa,South Africa,North West,HPAI_H5N8_2017_170,Exact,06/04/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",36512,534,534,,,,0,,
235836,OIE,-27.3,26.4,Africa,South Africa,North West,HPAI_H5N8_2017_171,Exact,12/03/2018,17/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",4500,50,50,,,,,,
235831,National authorities,24.1,47.31,Asia,Saudi Arabia,Riyad,Al-Kharj,Unknown,,10/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",,,,,,,0,,
235827,OIE,23.5672,89.1773,Asia,Bangladesh,Khulna,Jhenaidah Cadet College,Exact,21/03/2018,13/04/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,385,385,,,,0,,
235826,OIE,22.3259,114.1739,Asia,"Hong Kong, SAR",Administrative unit not available,"Yuen Po Street Bird Garden, Mong Kok",Exact,07/04/2018,15/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"captive, unspecified bird",2834,1,0,2834,,,0,,
235774,OIE,23.621047,120.194404,Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,Exact,02/04/2018,09/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",304,,,304,,,,,
235773,OIE,23.74108,120.23136,Asia,Taiwan (Province of China),Taiwan Sheng,Taixi Township,Exact,30/03/2018,09/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, goose",1133,159,159,974,,,,,
235772,OIE,23.77236,120.50275,Asia,Taiwan (Province of China),Taiwan Sheng,CitongTownship,Exact,28/03/2018,09/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, chicken",16902,1310,1310,15592,,,,,
235771,OIE,22.771555,120.561694,Asia,Taiwan (Province of China),Taiwan Sheng,Yanpu Township,Exact,27/03/2018,09/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",6799,,,6799,,,,,
235770,OIE,23.699839,120.262294,Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,Exact,26/03/2018,09/04/2018,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, duck",2893,,,2893,,,,,
235418,OIE,22.50679,114.14916,Asia,"Hong Kong, SAR",Administrative unit not available,"Kun Lung Wai, Fanling, North District ",Exact,07/02/2018,09/04/2018,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, crested myna",,1,1,,,,0,,
235384,OIE,34.231195,109.128274,Asia,China,Shaanxi Sheng,Xi'an,Centroid Admin2,31/05/2017,01/06/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"environmental sample, unspecified env. sample",,,,,,,0,,
235383,OIE,34.354706,107.372825,Asia,China,Shaanxi Sheng,Baoji,Centroid Admin2,31/05/2017,01/06/2017,Confirmed,Influenza - Avian,H7N9 HPAI,"environmental sample, unspecified env. sample",0,0,0,0,0,,0,,
235382,National authorities,36.32,111.67,Asia,China,Shanxi Sheng,Hongdong County,Unknown,27/03/2018,04/04/2018,Confirmed,Influenza - Avian,H7N9 HPAI,"domestic, chicken",,812,699,6374,,,0,,
235377,OIE,27.44694444,83.41638889,Asia,India,Uttar Pradesh,Hardi Dali,Exact,23/03/2018,06/04/2018,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, crow",,80,80,0,,,0,,
235342,OIE,33.572,44.2416,Asia,Iraq,Baghdad,"Al Taji, Baghdad",Exact,02/04/2018,05/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",5000,5000,4000,1000,,,0,,
235341,OIE,33.6392,44.42168,Asia,Iraq,Diyala,Alghlbia,Exact,28/03/2018,05/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",8500,6000,6000,2500,,,0,,
235334,National authorities,42.57284,26.59807,Europe,Bulgaria,Jambol,Zimnitsa,Exact,04/04/2018,04/04/2018,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, unspecified bird",6000,2000,2000,4000,,,0,,
